Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Product Type,Product,Type,Cluster,Cluster_Selected
203,Connecticut,East,Small Market,0.46289752650176663,0.36065573770491804,0.033519553072625684,0.0521978021978022,0.027777777777777783,0.03205128205128205,0.3686577295095877,0.38636363636363635,0.044444444444444446,0.26666666666666666,0.043859649122807015,Tea,Green Tea,Regular,1,1
203,Connecticut,East,Small Market,0.4699646643109539,0.36939890710382517,0.052513966480446914,0.06593406593406594,0.044444444444444446,0.038461538461538464,0.3682334973697608,0.4090909090909091,0.044444444444444446,0.2777777777777778,0.052631578947368425,Tea,Green Tea,Regular,1,1
203,Connecticut,East,Small Market,0.48551236749116594,0.38907103825136613,0.088268156424581,0.09890109890109891,0.06111111111111111,0.0641025641025641,0.3684880366536569,0.4090909090909091,0.06666666666666667,0.3,0.07894736842105263,Tea,Green Tea,Regular,1,1
203,Connecticut,East,Small Market,0.44946996466431083,0.41202185792349727,0.12402234636871505,0.14560439560439561,0.37222222222222223,0.3076923076923077,0.35050059392499583,0.375,0.1111111111111111,0.3111111111111111,0.10526315789473685,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.451590106007067,0.4218579234972678,0.14189944134078208,0.16483516483516486,0.40555555555555556,0.34615384615384615,0.35126421177668427,0.4090909090909091,0.08888888888888889,0.33333333333333337,0.11403508771929825,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.4522968197879857,0.4240437158469946,0.14525139664804465,0.1675824175824176,0.4111111111111111,0.35256410256410253,0.35185813677244193,0.375,0.13333333333333333,0.32222222222222224,0.12280701754385966,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.4586572438162543,0.44480874316939895,0.20558659217877087,0.20604395604395606,0.5166666666666667,0.4358974358974359,0.3441371118275921,0.38636363636363635,0.15555555555555556,0.34444444444444444,0.14912280701754385,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.4537102473498232,0.4284153005464481,0.16536312849162005,0.17857142857142858,0.42777777777777776,0.3717948717948718,0.34337349397590367,0.38636363636363635,0.13333333333333333,0.33333333333333337,0.13157894736842105,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.45088339222614826,0.42513661202185793,0.1597765363128491,0.1730769230769231,0.42777777777777776,0.36538461538461536,0.342779568980146,0.375,0.13333333333333333,0.32222222222222224,0.12280701754385966,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.45088339222614826,0.42513661202185793,0.1597765363128491,0.1730769230769231,0.42777777777777776,0.36538461538461536,0.34405226539962674,0.375,0.13333333333333333,0.32222222222222224,0.12280701754385966,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.4537102473498232,0.4284153005464481,0.15195530726256978,0.17582417582417584,0.39444444444444443,0.3717948717948718,0.34659765823858824,0.38636363636363635,0.13333333333333333,0.33333333333333337,0.13157894736842105,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.45300353356890444,0.42513661202185793,0.15865921787709492,0.17032967032967034,0.4166666666666667,0.358974358974359,0.3517732903444766,0.38636363636363635,0.1111111111111111,0.33333333333333337,0.12280701754385966,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.4487632508833921,0.4131147540983607,0.1374301675977653,0.15109890109890112,0.37777777777777777,0.3141025641025641,0.35304598676395726,0.375,0.1111111111111111,0.3111111111111111,0.10526315789473685,Espresso,Caffe Mocha,Regular,2,2
203,Connecticut,East,Small Market,0.4713780918727914,0.41202185792349727,0.1262569832402234,0.15109890109890112,0.20000000000000004,0.11538461538461538,0.32572543695910405,0.4090909090909091,0.1111111111111111,0.3111111111111111,0.10526315789473685,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.4664310954063603,0.40109289617486343,0.10726256983240219,0.13186813186813187,0.18333333333333335,0.09615384615384615,0.3281859833701002,0.4090909090909091,0.08888888888888889,0.3111111111111111,0.09649122807017545,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.4621908127208479,0.3923497267759563,0.09273743016759775,0.11813186813186814,0.17222222222222222,0.08974358974358974,0.3327676904802308,0.38636363636363635,0.08888888888888889,0.28888888888888886,0.07894736842105263,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.4621908127208479,0.3912568306010929,0.09050279329608937,0.11538461538461539,0.16666666666666669,0.08333333333333333,0.3324283047683693,0.38636363636363635,0.08888888888888889,0.28888888888888886,0.07894736842105263,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.48409893992932845,0.41202185792349727,0.14301675977653627,0.15109890109890112,0.20555555555555557,0.11538461538461538,0.3263193619548618,0.4090909090909091,0.1111111111111111,0.3111111111111111,0.10526315789473685,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.47844522968197867,0.40765027322404374,0.1284916201117318,0.14560439560439561,0.19444444444444445,0.10897435897435898,0.3252163583913118,0.4090909090909091,0.1111111111111111,0.3111111111111111,0.10526315789473685,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.4664310954063603,0.3912568306010929,0.08938547486033518,0.11538461538461539,0.15000000000000002,0.08333333333333333,0.3324283047683693,0.38636363636363635,0.08888888888888889,0.28888888888888886,0.07894736842105263,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.4727915194346288,0.4,0.11284916201117316,0.12912087912087913,0.18333333333333335,0.09615384615384615,0.33166468691668083,0.42045454545454547,0.06666666666666667,0.3,0.07894736842105263,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.47844522968197867,0.40765027322404374,0.1284916201117318,0.14560439560439561,0.19444444444444445,0.10897435897435898,0.3320889190565078,0.4090909090909091,0.1111111111111111,0.3111111111111111,0.10526315789473685,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.4727915194346288,0.40109289617486343,0.11620111731843573,0.13461538461538464,0.1888888888888889,0.10256410256410256,0.33310707619209234,0.4090909090909091,0.08888888888888889,0.3111111111111111,0.09649122807017545,Espresso,Decaf Espresso,Decaf,2,2
203,Connecticut,East,Small Market,0.47844522968197867,0.44371584699453553,0.19217877094972058,0.23351648351648355,0.3055555555555555,0.20512820512820512,0.3402341761411845,0.4090909090909091,0.13333333333333333,0.32222222222222224,0.12280701754385966,Herbal Tea,Lemon,Decaf,3,3
203,Connecticut,East,Small Market,0.47349823321554757,0.4316939890710383,0.16983240223463683,0.2087912087912088,0.2833333333333333,0.1794871794871795,0.3490582046495843,0.4090909090909091,0.1111111111111111,0.32222222222222224,0.11403508771929825,Herbal Tea,Lemon,Decaf,3,3
203,Connecticut,East,Small Market,0.4862190812720847,0.43715846994535523,0.19329608938547477,0.2197802197802198,0.3,0.1923076923076923,0.3417614118445614,0.3977272727272727,0.13333333333333333,0.3111111111111111,0.11403508771929825,Herbal Tea,Lemon,Decaf,3,3
203,Connecticut,East,Small Market,0.4763250883392225,0.4207650273224044,0.1597765363128491,0.18406593406593408,0.2722222222222222,0.16025641025641024,0.3506702867809266,0.38636363636363635,0.1111111111111111,0.3,0.09649122807017545,Herbal Tea,Lemon,Decaf,3,3
203,Connecticut,East,Small Market,0.4862190812720847,0.43715846994535523,0.19217877094972058,0.21703296703296704,0.3,0.1923076923076923,0.3501612082131343,0.3977272727272727,0.08888888888888889,0.28888888888888886,0.07894736842105263,Herbal Tea,Lemon,Decaf,3,3
203,Connecticut,East,Small Market,0.48339222614840976,0.42732240437158475,0.16312849162011167,0.20329670329670332,0.18333333333333335,0.14102564102564102,0.3803665365688105,0.42045454545454547,0.1111111111111111,0.3111111111111111,0.10526315789473685,Herbal Tea,Mint,Decaf,3,3
203,Connecticut,East,Small Market,0.49893992932862175,0.4284153005464481,0.17765363128491615,0.20604395604395606,0.1888888888888889,0.14743589743589744,0.3809604615645682,0.42045454545454547,0.1111111111111111,0.3111111111111111,0.10526315789473685,Herbal Tea,Mint,Decaf,3,3
203,Connecticut,East,Small Market,0.4876325088339221,0.4174863387978142,0.14525139664804465,0.18681318681318682,0.16111111111111112,0.1346153846153846,0.38452401153911425,0.4090909090909091,0.1111111111111111,0.3,0.09649122807017545,Herbal Tea,Mint,Decaf,3,3
203,Connecticut,East,Small Market,0.48551236749116594,0.4109289617486339,0.14301675977653627,0.17032967032967034,0.17222222222222222,0.12179487179487179,0.3896996436450026,0.4090909090909091,0.08888888888888889,0.3,0.08771929824561403,Herbal Tea,Mint,Decaf,3,3
203,Connecticut,East,Small Market,0.4876325088339221,0.41420765027322404,0.1497206703910614,0.17857142857142858,0.17777777777777778,0.1282051282051282,0.3891905650772103,0.42045454545454547,0.06666666666666667,0.28888888888888886,0.07017543859649122,Herbal Tea,Mint,Decaf,3,3
203,Connecticut,East,Small Market,0.48833922261484086,0.4131147540983607,0.14636871508379884,0.1730769230769231,0.16666666666666669,0.12179487179487179,0.3910571864924487,0.4090909090909091,0.08888888888888889,0.3,0.08771929824561403,Herbal Tea,Mint,Decaf,3,3
203,Connecticut,East,Small Market,0.48127208480565353,0.40437158469945356,0.10949720670391057,0.12912087912087913,0.08333333333333334,0.08333333333333333,0.36950619378924154,0.4318181818181818,0.08888888888888889,0.32222222222222224,0.10526315789473685,Tea,Darjeeling,Regular,1,1
203,Connecticut,East,Small Market,0.47349823321554757,0.38688524590163936,0.07821229050279328,0.09615384615384616,0.05555555555555556,0.05769230769230769,0.37569998303071445,0.42045454545454547,0.06666666666666667,0.3,0.07894736842105263,Tea,Darjeeling,Regular,1,1
203,Connecticut,East,Small Market,0.47067137809187265,0.3836065573770492,0.07374301675977651,0.09340659340659341,0.06111111111111111,0.05769230769230769,0.3753605973188529,0.4090909090909091,0.06666666666666667,0.28888888888888886,0.07017543859649122,Tea,Darjeeling,Regular,1,1
203,Connecticut,East,Small Market,0.4798586572438161,0.4,0.10167597765363125,0.1208791208791209,0.07222222222222224,0.07692307692307693,0.3750212116069914,0.42045454545454547,0.08888888888888889,0.3111111111111111,0.09649122807017545,Tea,Darjeeling,Regular,1,1
203,Connecticut,East,Small Market,0.48339222614840976,0.39016393442622954,0.08268156424581004,0.10164835164835166,0.05555555555555556,0.0641025641025641,0.3741727473273376,0.4090909090909091,0.06666666666666667,0.3,0.07894736842105263,Tea,Darjeeling,Regular,1,1
206,Washington,West,Small Market,0.4777385159010599,0.41420765027322404,0.1262569832402234,0.14560439560439561,0.16111111111111112,0.10256410256410256,0.32852536908196167,0.4431818181818182,0.13333333333333333,0.34444444444444444,0.14035087719298245,Coffee,Columbian,Regular,0,0
206,Washington,West,Small Market,0.4848056537102472,0.42732240437158475,0.14860335195530722,0.1675824175824176,0.17222222222222222,0.12179487179487179,0.32742236551841175,0.4545454545454546,0.15555555555555556,0.35555555555555557,0.15789473684210525,Coffee,Columbian,Regular,0,0
206,Washington,West,Small Market,0.49045936395759704,0.4382513661202186,0.16759776536312845,0.18681318681318682,0.18333333333333335,0.1346153846153846,0.3370100118785,0.48863636363636365,0.2,0.3888888888888889,0.2017543859649123,Coffee,Columbian,Regular,0,0
206,Washington,West,Small Market,0.4925795053003532,0.41420765027322404,0.14301675977653627,0.14560439560439561,0.17222222222222222,0.10256410256410256,0.32852536908196167,0.4431818181818182,0.13333333333333333,0.34444444444444444,0.14035087719298245,Coffee,Columbian,Regular,0,0
206,Washington,West,Small Market,0.5074204946996465,0.439344262295082,0.1821229050279329,0.18956043956043958,0.20000000000000004,0.14102564102564102,0.32869506193789244,0.46590909090909094,0.17777777777777778,0.37777777777777777,0.18421052631578946,Coffee,Columbian,Regular,0,0
206,Washington,West,Small Market,0.5151943462897525,0.4546448087431694,0.19441340782122896,0.21703296703296704,0.19444444444444445,0.16025641025641024,0.33590700831495,0.48863636363636365,0.2,0.4,0.2105263157894737,Coffee,Columbian,Regular,0,0
206,Washington,West,Small Market,0.4614840989399292,0.46994535519125685,0.22681564245810049,0.2527472527472528,0.5722222222222222,0.532051282051282,0.3457491939589344,0.4318181818181818,0.24444444444444444,0.4111111111111111,0.2368421052631579,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.4621908127208479,0.47431693989071044,0.23463687150837978,0.260989010989011,0.5888888888888889,0.5512820512820512,0.34498557610724595,0.4431818181818182,0.24444444444444444,0.4222222222222222,0.2456140350877193,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.46289752650176663,0.47431693989071044,0.23463687150837978,0.260989010989011,0.5833333333333334,0.5512820512820512,0.34685219752248436,0.4431818181818182,0.24444444444444444,0.4222222222222222,0.2456140350877193,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.46784452296819773,0.49836065573770494,0.27597765363128485,0.30219780219780223,0.6666666666666666,0.641025641025641,0.35627015102664183,0.46590909090909094,0.28888888888888886,0.45555555555555555,0.2894736842105263,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.474911660777385,0.5311475409836066,0.3351955307262569,0.3653846153846154,0.7777777777777778,0.7692307692307692,0.3596640081452571,0.4772727272727273,0.35555555555555557,0.4888888888888889,0.34210526315789475,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.46784452296819773,0.47431693989071044,0.2513966480446927,0.260989010989011,0.5888888888888889,0.5512820512820512,0.34498557610724595,0.4431818181818182,0.24444444444444444,0.4222222222222222,0.2456140350877193,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.47420494699646626,0.49836065573770494,0.27374301675977647,0.30219780219780223,0.6166666666666667,0.641025641025641,0.35627015102664183,0.46590909090909094,0.28888888888888886,0.45555555555555555,0.2894736842105263,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.48127208480565353,0.5191256830601093,0.30949720670391057,0.34065934065934067,0.6777777777777778,0.717948717948718,0.36068216528084174,0.4772727272727273,0.3333333333333333,0.47777777777777775,0.32456140350877194,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.46784452296819773,0.4721311475409836,0.2469273743016759,0.25549450549450553,0.5777777777777777,0.5384615384615384,0.35856100458170714,0.4318181818181818,0.24444444444444444,0.4111111111111111,0.2368421052631579,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.4685512367491165,0.47650273224043715,0.25474860335195526,0.26373626373626374,0.5944444444444444,0.5576923076923077,0.3577973867300187,0.4772727272727273,0.3111111111111111,0.4444444444444444,0.2894736842105263,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.4720848056537101,0.48852459016393446,0.2782122905027932,0.2884615384615385,0.6388888888888888,0.6089743589743589,0.3605973188528763,0.42045454545454547,0.26666666666666666,0.4222222222222222,0.2543859649122807,Coffee,Decaf Irish Cream,Decaf,0,0
206,Washington,West,Small Market,0.45088339222614826,0.42513661202185793,0.14860335195530722,0.1730769230769231,0.42777777777777776,0.36538461538461536,0.342779568980146,0.375,0.08888888888888889,0.3,0.08771929824561403,Tea,Green Tea,Regular,1,1
206,Washington,West,Small Market,0.4452296819787984,0.39672131147540984,0.09832402234636868,0.1208791208791209,0.3277777777777778,0.25,0.35219752248430347,0.375,0.044444444444444446,0.28888888888888886,0.06140350877192983,Tea,Green Tea,Regular,1,1
206,Washington,West,Small Market,0.45088339222614826,0.4218579234972678,0.14189944134078208,0.16483516483516486,0.4111111111111111,0.34615384615384615,0.35126421177668427,0.375,0.044444444444444446,0.2777777777777778,0.052631578947368425,Tea,Green Tea,Regular,1,1
206,Washington,West,Small Market,0.451590106007067,0.4240437158469946,0.14525139664804465,0.1675824175824176,0.4166666666666667,0.35256410256410253,0.35185813677244193,0.36363636363636365,0.08888888888888889,0.3,0.08771929824561403,Tea,Green Tea,Regular,1,1
206,Washington,West,Small Market,0.45088339222614826,0.42513661202185793,0.1597765363128491,0.1730769230769231,0.42777777777777776,0.36538461538461536,0.34405226539962674,0.375,0.08888888888888889,0.3,0.08771929824561403,Tea,Green Tea,Regular,1,1
206,Washington,West,Small Market,0.45300353356890444,0.4284153005464481,0.15195530726256978,0.17582417582417584,0.39999999999999997,0.3717948717948718,0.34659765823858824,0.375,0.08888888888888889,0.3,0.08771929824561403,Tea,Green Tea,Regular,1,1
206,Washington,West,Small Market,0.45300353356890444,0.42513661202185793,0.15865921787709492,0.17032967032967034,0.4166666666666667,0.358974358974359,0.3517732903444766,0.375,0.08888888888888889,0.3,0.08771929824561403,Tea,Green Tea,Regular,1,1
206,Washington,West,Small Market,0.45088339222614826,0.4218579234972678,0.15195530726256978,0.16483516483516486,0.4111111111111111,0.34615384615384615,0.35126421177668427,0.375,0.044444444444444446,0.2777777777777778,0.052631578947368425,Tea,Green Tea,Regular,1,1
206,Washington,West,Small Market,0.4621908127208479,0.4087431693989071,0.1262569832402234,0.15934065934065936,0.25555555555555554,0.14102564102564102,0.32852536908196167,0.38636363636363635,0.1111111111111111,0.3111111111111111,0.10526315789473685,Espresso,Caffe Mocha,Regular,2,2
206,Washington,West,Small Market,0.4636042402826854,0.4109289617486339,0.12960893854748598,0.1620879120879121,0.25555555555555554,0.14102564102564102,0.33404038689971155,0.38636363636363635,0.1111111111111111,0.3111111111111111,0.10526315789473685,Espresso,Caffe Mocha,Regular,2,2
206,Washington,West,Small Market,0.4650176678445228,0.4021857923497268,0.13072625698324017,0.14835164835164835,0.25555555555555554,0.1282051282051282,0.3263193619548618,0.38636363636363635,0.1111111111111111,0.3,0.09649122807017545,Espresso,Caffe Mocha,Regular,2,2
206,Washington,West,Small Market,0.4636042402826854,0.40109289617486343,0.12178770949720667,0.14560439560439561,0.2388888888888889,0.1282051282051282,0.32581028338706947,0.38636363636363635,0.1111111111111111,0.3,0.09649122807017545,Espresso,Caffe Mocha,Regular,2,2
206,Washington,West,Small Market,0.4664310954063603,0.4065573770491804,0.13184357541899436,0.1565934065934066,0.25,0.1346153846153846,0.32640420838282713,0.3977272727272727,0.1111111111111111,0.3111111111111111,0.10526315789473685,Espresso,Caffe Mocha,Regular,2,2
206,Washington,West,Small Market,0.46431095406360406,0.4032786885245902,0.12513966480446923,0.14835164835164835,0.24444444444444444,0.1282051282051282,0.333022229764127,0.38636363636363635,0.1111111111111111,0.3,0.09649122807017545,Espresso,Caffe Mocha,Regular,2,2
206,Washington,West,Small Market,0.47844522968197867,0.4185792349726776,0.14860335195530722,0.18956043956043958,0.17777777777777778,0.1346153846153846,0.38172407941625663,0.4318181818181818,0.13333333333333333,0.32222222222222224,0.12280701754385966,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.47844522968197867,0.419672131147541,0.1497206703910614,0.18956043956043958,0.18333333333333335,0.1346153846153846,0.38172407941625663,0.4318181818181818,0.13333333333333333,0.32222222222222224,0.12280701754385966,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.48409893992932845,0.4306010928961749,0.17094972067039102,0.2142857142857143,0.19444444444444445,0.15384615384615385,0.3842694722552181,0.4318181818181818,0.15555555555555556,0.33333333333333337,0.14035087719298245,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.5010600706713779,0.4644808743169399,0.2335195530726256,0.282967032967033,0.23333333333333336,0.1987179487179487,0.390887493636518,0.46590909090909094,0.2,0.3666666666666667,0.18421052631578946,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.48833922261484086,0.4382513661202186,0.18435754189944129,0.22802197802197804,0.20000000000000004,0.16025641025641024,0.39003902935686413,0.4431818181818182,0.15555555555555556,0.34444444444444444,0.14912280701754385,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.482685512367491,0.42732240437158475,0.16424581005586586,0.20604395604395606,0.1888888888888889,0.14743589743589744,0.39003902935686413,0.4090909090909091,0.15555555555555556,0.32222222222222224,0.13157894736842105,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.4925795053003532,0.4218579234972678,0.16536312849162005,0.19505494505494508,0.1888888888888889,0.14102564102564102,0.3804513829967759,0.42045454545454547,0.13333333333333333,0.32222222222222224,0.12280701754385966,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.49187279151943447,0.419672131147541,0.1608938547486033,0.18956043956043958,0.18333333333333335,0.1346153846153846,0.38172407941625663,0.4318181818181818,0.13333333333333333,0.32222222222222224,0.12280701754385966,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.49681978798586557,0.4306010928961749,0.16871508379888264,0.2142857142857143,0.17777777777777778,0.15384615384615385,0.3842694722552181,0.4318181818181818,0.15555555555555556,0.33333333333333337,0.14035087719298245,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.5067137809187278,0.4382513661202186,0.19776536312849155,0.22802197802197804,0.20000000000000004,0.16025641025641024,0.39003902935686413,0.4431818181818182,0.15555555555555556,0.34444444444444444,0.14912280701754385,Espresso,Decaf Espresso,Decaf,2,2
206,Washington,West,Small Market,0.532155477031802,0.5333333333333333,0.3273743016759776,0.34065934065934067,0.3388888888888889,0.2564102564102564,0.3813846937043951,0.5,0.2222222222222222,0.4222222222222222,0.2368421052631579,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.5363957597173143,0.5431693989071038,0.3441340782122904,0.35714285714285715,0.35555555555555557,0.2692307692307692,0.380027150856949,0.5,0.24444444444444444,0.4222222222222222,0.2456140350877193,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.532155477031802,0.5333333333333333,0.3262569832402234,0.33791208791208793,0.3388888888888889,0.2564102564102564,0.378924147293399,0.5,0.2222222222222222,0.4222222222222222,0.2368421052631579,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.5201413427561836,0.5103825136612022,0.2882681564245809,0.30219780219780223,0.31666666666666665,0.23076923076923075,0.38639063295435266,0.4772727272727273,0.2,0.4,0.2105263157894737,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.5067137809187278,0.4830601092896175,0.24022346368715078,0.2527472527472528,0.2833333333333333,0.1923076923076923,0.39334804004751406,0.46590909090909094,0.15555555555555556,0.37777777777777777,0.17543859649122806,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.532155477031802,0.5355191256830601,0.33072625698324015,0.3434065934065934,0.35,0.26282051282051283,0.3947904293229256,0.5113636363636364,0.2,0.4111111111111111,0.2192982456140351,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.537102473498233,0.5431693989071038,0.3441340782122904,0.35714285714285715,0.35,0.2692307692307692,0.3960631257424063,0.5,0.26666666666666666,0.43333333333333335,0.2631578947368421,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.5780918727915193,0.5431693989071038,0.36759776536312844,0.35714285714285715,0.35555555555555557,0.2692307692307692,0.380027150856949,0.5,0.24444444444444444,0.4222222222222222,0.2456140350877193,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.5618374558303886,0.5224043715846995,0.3284916201117318,0.3186813186813187,0.3333333333333333,0.24358974358974358,0.38146954013236045,0.48863636363636365,0.2,0.4111111111111111,0.2192982456140351,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.578798586572438,0.5431693989071038,0.36759776536312844,0.35714285714285715,0.35,0.2692307692307692,0.3960631257424063,0.5,0.26666666666666666,0.43333333333333335,0.2631578947368421,Herbal Tea,Chamomile,Decaf,3,3
206,Washington,West,Small Market,0.4763250883392225,0.3945355191256831,0.09162011173184356,0.1098901098901099,0.07222222222222224,0.07051282051282051,0.3671304938062108,0.42045454545454547,0.06666666666666667,0.28888888888888886,0.07017543859649122,Herbal Tea,Lemon,Decaf,3,3
206,Washington,West,Small Market,0.4862190812720847,0.3945355191256831,0.09050279329608937,0.1098901098901099,0.06111111111111111,0.07051282051282051,0.3671304938062108,0.42045454545454547,0.06666666666666667,0.28888888888888886,0.07017543859649122,Herbal Tea,Lemon,Decaf,3,3
206,Washington,West,Small Market,0.4946996466431094,0.44480874316939895,0.16759776536312845,0.17032967032967034,0.18333333333333335,0.12179487179487179,0.32920414050568475,0.4090909090909091,0.08888888888888889,0.3111111111111111,0.09649122807017545,Tea,Darjeeling,Regular,1,1
206,Washington,West,Small Market,0.4911660777385157,0.4382513661202186,0.15865921787709492,0.16483516483516486,0.17777777777777778,0.11538461538461538,0.32776175123027323,0.4090909090909091,0.044444444444444446,0.28888888888888886,0.06140350877192983,Tea,Darjeeling,Regular,1,1
